feature1,feature2,feature3,feature4,feature5,feature6,Longitude,Latitude,LongitudeFake,LatitudeLis,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance,Speed,RSRP,RSRQ,feature7,feature8,target
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-96,-14,27,15,28
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-96,-12,28,27,1
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-97,-16,1,28,2
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-96,-16,2,1,27
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-99,-16,27,2,28
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-95,-15,28,27,29
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-96,-15,29,28,27
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-93,-14,27,29,27
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.471908,51.911092,524.32,0,-98,-15,27,27,29
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-99,-14,29,27,27
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-107,-14,27,29,27
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-105,-15,27,27,28
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-104,-14,28,27,17
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-102,-15,17,28,15
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-100,-15,15,17,31
164,20,386,488,575,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-95,-14,31,15,17
165,211,387,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-95,-13,0,0,16
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-90,-13,0,0,78
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-93,-14,78,0,58
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-93,-10,58,78,15
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-96,-13,15,58,15
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-93,-13,15,15,1
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-92,-13,1,15,15
10,20,30,489,50,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-94,-13,15,1,27
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-94,-12,0,0,3
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-93,-12,3,0,5
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-92,-12,5,3,41
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-85,-12,41,5,41
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-91,-13,41,41,41
166,20,388,412,512,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-92,-15,41,41,41
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.516893,51.877378,5336.05,0,-96,-18,0,0,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-91,-14,1,0,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.476344,51.909415,819.46,0,-71,-11,2,1,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-85,-13,1,2,48
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-86,-12,48,1,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-81,-12,37,48,38
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-79,-12,38,37,38
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-81,-13,38,38,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-79,-13,2,38,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-82,-12,1,2,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-87,-12,2,1,43
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-87,-13,43,2,7
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-87,-11,7,43,47
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-86,-13,47,7,102
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-85,-12,102,47,16
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-88,-12,16,102,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-88,-13,37,16,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-90,-12,2,37,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-89,-12,1,2,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-95,-12,2,1,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-96,-13,1,2,2
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-103,-13,2,1,1
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-106,-13,1,2,16
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-109,-16,16,1,16
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-111,-16,16,16,48
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-107,-14,48,16,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-108,-14,37,48,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-108,-15,37,37,48
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-110,-16,48,37,61
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-107,-15,61,48,60
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-105,-16,60,61,6
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-105,-15,6,60,3
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-101,-13,3,6,47
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-101,-11,47,3,102
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-98,-12,102,47,47
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-100,-12,47,102,61
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-96,-12,61,47,62
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-106,-14,62,61,13
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-118,-17,13,62,89
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-114,-16,89,13,11
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.47545,51.896954,2113.1,0,-119,-20,11,89,89
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-114,-17,89,11,112
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-112,-15,112,89,116
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-111,-15,116,112,87
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-107,-14,87,116,115
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-106,-14,115,87,46
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-101,-13,46,115,13
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-92,-12,13,46,89
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-81,-13,89,13,46
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.475352,51.902761,1480.34,0,-102,-15,46,89,89
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-91,-11,89,46,13
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-87,-12,13,89,114
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-84,-12,114,13,112
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-85,-10,112,114,112
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-83,-12,112,112,11
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-81,-12,11,112,3
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-75,-13,3,11,13
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-81,-10,13,3,114
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-79,-11,114,13,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-80,-13,37,114,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-79,-12,37,37,39
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-73,-12,39,37,38
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-80,-12,38,39,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-85,-13,37,38,39
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-82,-12,39,37,89
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-84,-13,89,39,112
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-77,-13,112,89,13
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-73,-13,13,112,11
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-78,-12,11,13,142
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-78,-13,142,11,38
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-77,-12,38,142,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-76,-12,37,38,37
167,20,389,490,576,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-76,-13,37,37,38
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-75,-12,0,0,26
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-81,-13,26,0,41
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-79,-13,41,26,41
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-78,-11,41,41,26
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-74,-12,26,41,137
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-67,-11,137,26,26
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-76,-11,26,137,41
145,28,360,461,555,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-74,-13,41,26,133
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-72,-12,0,0,50
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-89,-17,50,0,61
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-89,-16,61,50,36
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-87,-15,36,61,26
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-86,-16,26,36,3
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-86,-17,3,26,67
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-88,-17,67,3,3
168,20,390,491,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-89,-18,3,67,26
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-90,-18,0,0,35
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472855,51.903912,1320.66,0,-83,-15,35,0,3
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-87,-15,3,35,15
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-85,-13,15,3,7
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-75,-14,7,15,41
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-76,-15,41,7,3
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-80,-13,3,41,59
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-77,-14,59,3,42
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-78,-14,42,59,94
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-81,-14,94,42,36
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-76,-13,36,94,26
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-73,-14,26,36,4
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-78,-15,4,26,7
168,20,390,492,577,1,-8.469993,51.915657,-9.120959,38.759244,-8.472919,51.895211,2282.34,0,-79,-13,7,4,41
168,20,390,492,577,1,-8.470583,51.89948,-9.121549,38.743067,-8.472919,51.895211,501.02,2,-79,-13,41,7,129
168,20,391,493,578,1,-8.470583,51.89948,-9.121549,38.743067,-8.472919,51.895211,501.02,2,-77,-14,0,0,3
168,20,391,493,578,1,-8.499461,51.893758,-9.150427,38.737345,-8.499074,51.887362,711.7,4,-96,-13,3,0,26
19,212,392,412,512,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-98,-12,0,0,143
19,212,392,412,512,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-97,-13,143,0,58
19,212,392,412,512,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-98,-14,58,143,58
19,212,392,412,512,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-102,-13,58,58,143
19,212,392,412,512,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-13,143,58,141
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-107,-13,0,0,2
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-106,-13,2,0,1
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-96,-12,1,2,2
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-106,-12,2,1,23
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-102,-11,23,2,2
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-11,2,23,1
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-8,1,2,1
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-101,-10,1,1,2
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-9,2,1,34
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-104,-10,34,2,34
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-102,-9,34,34,34
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-10,34,34,17
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-104,-12,17,34,78
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-103,-12,78,17,13
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-107,-12,13,78,27
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-107,-10,27,13,29
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-104,-11,29,27,27
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-110,-11,27,29,29
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-110,-12,29,27,31
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-108,-13,31,29,17
169,20,393,494,579,1,-8.499502,51.893841,-9.150468,38.737428,-8.499074,51.887362,721.03,13,-112,-13,17,31,17
113,20,394,495,580,1,-8.499502,51.893841,-9.150468,38.737428,-8.513663,51.889894,1066.29,13,-101,-13,0,0,21
111,20,331,496,529,1,-8.499502,51.893841,-9.150468,38.737428,-8.513663,51.889894,1066.29,13,-95,-15,0,0,88
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-90,-13,0,0,16
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-87,-12,16,0,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-94,-13,15,16,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-91,-12,15,15,1
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-86,-11,1,15,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-89,-12,15,1,1
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-90,-12,1,15,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-86,-12,15,1,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-88,-11,15,15,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-85,-12,15,15,40
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-88,-13,40,15,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-93,-12,15,40,15
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-88,-12,15,15,16
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-90,-11,16,15,16
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-91,-11,16,16,7
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-89,-11,7,16,4
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-94,-11,4,7,41
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-95,-13,41,4,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-89,-13,47,41,3
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-79,-13,3,47,3
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-85,-14,3,3,3
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-85,-13,3,3,37
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-93,-16,37,3,37
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-97,-14,37,37,39
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-97,-15,39,37,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-95,-14,47,39,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-96,-14,26,47,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-96,-15,47,26,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-99,-15,47,47,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-98,-15,26,47,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-101,-15,26,26,3
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-104,-15,3,26,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.498479,51.900838,781.19,13,-103,-15,47,3,41
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-100,-12,41,47,3
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-104,-16,3,41,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-103,-15,47,3,102
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-106,-16,102,47,61
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-105,-16,61,102,36
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-107,-17,36,61,41
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-106,-15,41,36,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-105,-15,26,41,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-104,-15,47,26,37
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-99,-13,37,47,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-102,-16,26,37,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-102,-15,26,26,59
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-101,-14,59,26,37
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-95,-12,37,59,26
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-91,-12,26,37,41
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-95,-13,41,26,41
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-94,-12,41,41,42
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-93,-12,42,41,61
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-93,-11,61,42,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-91,-11,47,61,47
170,20,395,497,581,1,-8.499502,51.893841,-9.150468,38.737428,-8.488091,51.894883,791.55,13,-92,-12,47,47,5
