feature1,feature2,feature3,feature4,feature5,feature6,agent1,agent2,target
1301,20,3730,41224,5105,60,51,51,97
1301,20,3730,41224,5105,60,97,51,91
1301,20,3730,41224,5105,60,91,97,71
1301,20,3730,41224,5105,60,71,91,81
1301,20,3730,41224,5105,60,81,71,91
1301,20,3730,41224,5105,60,91,81,91
1301,20,3730,41224,5105,60,91,91,75
1301,20,3730,41224,5105,60,75,91,78
1301,20,3730,41224,5105,60,78,75,137
1301,20,3730,41224,5105,60,137,78,137
1301,20,3730,41224,5105,60,137,137,78
1301,20,3730,41224,5105,60,78,137,74
1301,20,3730,41224,5105,60,74,78,71
1301,20,3730,41224,5105,60,71,74,71
1301,20,3730,41224,5105,60,71,71,78
1301,20,3730,41224,5105,60,78,71,137
1301,20,3730,41224,5105,60,137,78,78
1301,20,3730,41224,5105,60,78,137,137
1301,20,3730,41224,5105,60,137,78,58
1301,20,3730,41224,5105,60,58,137,83
1301,20,3730,41224,5105,60,83,58,57
1301,20,3730,41224,5105,60,57,83,135
1301,20,3730,41224,5105,60,135,57,58
1301,20,3730,41224,5105,60,58,135,17
1301,20,3730,41224,5105,60,17,58,21
1301,20,3730,41224,5105,60,21,17,71
1301,20,3730,41224,5105,60,71,21,95
1301,20,3730,41224,5105,60,95,71,51
1301,20,3730,41224,5105,60,51,95,97
1301,20,3730,41224,5105,60,97,51,37
1301,20,3730,41224,5105,60,37,97,66
1301,20,3730,41224,5105,60,66,37,51
1301,20,3730,41224,5105,60,51,66,97
1301,20,3730,41224,5105,60,97,51,98
1301,20,3730,41224,5105,60,98,97,51
1301,20,3730,41224,5105,60,51,98,99
1301,20,3730,41224,5105,60,99,51,37
1301,20,3730,41224,5105,60,37,99,48
1301,20,3730,41224,5105,60,48,37,71
1301,20,3730,41224,5105,60,71,48,90
1301,20,3730,41224,5105,60,90,71,156
1301,20,3730,41224,5105,60,156,90,58
1301,20,3730,41224,5105,60,58,156,58
1301,20,3730,41224,5105,60,58,58,37
1301,20,3730,41224,5105,60,37,58,58
1301,20,3730,41224,5105,60,58,37,156
1301,20,3730,41224,5105,60,156,58,78
1301,20,3730,41224,5105,60,78,156,78
1301,20,3730,41224,5105,60,78,78,58
1301,20,3730,41224,5105,60,58,78,156
1301,20,3730,41224,5105,60,156,58,58
1301,20,3730,41224,5105,60,58,156,156
1301,20,3730,41224,5105,60,156,58,58
1301,20,3730,41224,5105,60,58,156,156
1301,20,3730,41224,5105,60,156,58,37
1301,20,3730,41224,5105,60,37,156,51
1301,20,3730,41224,5105,60,51,37,98
1301,20,3730,41224,5105,60,98,51,97
1301,20,3730,41224,5105,60,97,98,51
1301,20,3730,41224,5105,60,51,97,90
1301,20,3730,41224,5105,60,90,51,71
1301,20,3730,41224,5105,60,71,90,71
1301,20,3730,41224,5105,60,71,71,78
1301,20,3730,41224,5105,60,78,71,90
1301,20,3730,41224,5105,60,90,78,71
1301,20,3730,41224,5105,60,71,90,1
1301,20,3730,41224,5105,60,1,71,15
1301,20,3730,41224,5105,60,15,1,17
1301,20,3730,41224,5105,60,17,15,37
1301,20,3730,41224,5105,60,37,17,38
1301,20,3730,41224,5105,60,38,37,52
1301,20,3730,41224,5105,60,52,38,37
1301,20,3730,41224,5105,60,37,52,48
1301,20,3730,41224,5105,60,48,37,58
1301,20,3730,41224,5105,60,58,48,83
1301,20,3730,41224,5105,60,83,58,71
1301,20,3730,41224,5105,60,71,83,71
1301,20,3730,41224,5105,60,71,71,58
1301,20,3730,41224,5105,60,58,71,74
1301,20,3730,41224,5105,60,74,58,75
1301,20,3730,41224,5105,60,75,74,131
1301,20,3730,41224,5105,60,131,75,78
1301,20,3730,41224,5105,60,78,131,71
1301,20,3730,41224,5105,60,71,78,91
1301,20,3730,41224,5105,60,91,71,21
1301,20,3730,41224,5105,60,21,91,24
1301,20,3730,41224,5105,60,24,21,21
1301,20,3730,41224,5105,60,21,24,21
1301,20,3730,41224,5105,60,21,21,33
1301,20,3730,41224,5105,60,33,21,72
1301,20,3730,41224,5105,60,72,33,71
1301,20,3730,41224,5105,60,71,72,77
1301,20,3730,41224,5105,60,77,71,71
1249,20,3731,41225,5486,60,0,0,58
1249,20,3731,41225,5486,60,58,0,58
1191,20,3367,41226,5294,60,0,0,21
1191,20,3367,41226,5294,60,21,0,104
1191,20,3367,41226,5294,60,104,21,36
1191,20,3367,41226,5294,60,36,104,26
1191,20,3367,41226,5294,60,26,36,36
1191,20,3367,41226,5294,60,36,26,36
1191,20,3367,41226,5294,60,36,36,52
1191,20,3367,41226,5294,60,52,36,18
1191,20,3367,41226,5294,60,18,52,41
1191,20,3367,41226,5294,60,41,18,41
1191,20,3367,41226,5294,60,41,41,32
1191,20,3367,41226,5294,60,32,41,36
1191,20,3367,41226,5294,60,36,32,36
1191,20,3367,41226,5294,60,36,36,36
1144,243,3422,412,512,60,0,0,25
1144,243,3422,412,512,60,25,0,25
1144,243,3422,412,512,60,25,25,25
1144,243,3422,412,512,60,25,25,22
1144,243,3422,412,512,60,22,25,25
1144,243,3422,412,512,60,25,22,3
1144,243,3422,412,512,60,3,25,1
1144,243,3422,412,512,60,1,3,15
1144,243,3422,412,512,60,15,1,1
1144,243,3422,412,512,60,1,15,3
1144,243,3422,412,512,60,3,1,64
1144,243,3422,412,512,60,64,3,1
1144,243,3422,412,512,60,1,64,1
1144,243,3422,412,512,60,1,1,15
1144,243,3422,412,512,60,15,1,1
1144,243,3422,412,512,60,1,15,148
1144,243,3422,412,512,60,148,1,128
1144,243,3422,412,512,60,128,148,128
1144,243,3422,412,512,60,128,128,129
1144,243,3422,412,512,60,129,128,128
1144,243,3422,412,512,60,128,129,129
1144,243,3422,412,512,60,129,128,1
1144,243,3422,412,512,60,1,129,3
1144,243,3422,412,512,60,3,1,3
1144,243,3422,412,512,60,3,3,25
1144,243,3422,412,512,60,25,3,3
1144,243,3422,412,512,60,3,25,2
1144,243,3422,412,512,60,2,3,15
1144,243,3422,412,512,60,15,2,2
1144,243,3422,412,512,60,2,15,2
1144,243,3422,412,512,60,2,2,25
1144,243,3422,412,512,60,25,2,25
1144,243,3422,412,512,60,25,25,25
1144,243,3422,412,512,60,25,25,25
1144,243,3422,412,512,60,25,25,1
1144,243,3422,412,512,60,1,25,25
1144,243,3422,412,512,60,25,1,1
1144,243,3422,412,512,60,1,25,1
1144,243,3422,412,512,60,1,1,1
1144,243,3422,412,512,60,1,1,3
1144,243,3422,412,512,60,3,1,1
1144,243,3422,412,512,60,1,3,1
1144,243,3422,412,512,60,1,1,3
1144,243,3422,412,512,60,3,1,51
1144,243,3422,412,512,60,51,3,18
1144,243,3422,412,512,60,18,51,18
1144,243,3422,412,512,60,18,18,18
1144,243,3422,412,512,60,18,18,5
1144,243,3422,412,512,60,5,18,129
1144,243,3422,412,512,60,129,5,123
1144,243,3422,412,512,60,123,129,141
1144,243,3422,412,512,60,141,123,5
1144,243,3422,412,512,60,5,141,141
1144,243,3422,412,512,60,141,5,1
1144,243,3422,412,512,60,1,141,1
1144,243,3422,412,512,60,1,1,45
1144,243,3422,412,512,60,45,1,118
1144,243,3422,412,512,60,118,45,118
1144,243,3422,412,512,60,118,118,77
1144,243,3422,412,512,60,77,118,118
1144,243,3422,412,512,60,118,77,153
1144,243,3422,412,512,60,153,118,53
1144,243,3422,412,512,60,53,153,153
1144,243,3422,412,512,60,153,53,153
1144,243,3422,412,512,60,153,153,153
1144,243,3422,412,512,60,153,153,1
1144,243,3422,412,512,60,1,153,1
1144,243,3422,412,512,60,1,1,3
1144,243,3422,412,512,60,3,1,115
1144,243,3422,412,512,60,115,3,3
1144,243,3422,412,512,60,3,115,45
1144,243,3422,412,512,60,45,3,47
1144,243,3422,412,512,60,47,45,102
1144,243,3422,412,512,60,102,47,141
153,20,370,41227,5101,60,0,0,115
1162,20,3296,41228,5487,60,0,0,17
1162,20,3296,41228,5487,60,17,0,89
1162,20,3296,41228,5487,60,89,17,13
1162,20,3296,41228,5487,60,13,89,84
1162,20,3296,41228,5487,60,84,13,38
1162,20,3296,41228,5487,60,38,84,37
1162,20,3296,41228,5487,60,37,38,37
1162,20,3296,41228,5487,60,37,37,11
1162,20,3296,41228,5487,60,11,37,148
1162,20,3296,41228,5487,60,148,11,86
1162,20,3296,41228,5487,60,86,148,144
1162,20,3296,41228,5487,60,144,86,46
1162,20,3296,41228,5487,60,46,144,84
1162,20,3296,41228,5487,60,84,46,89
1162,20,3296,41228,5487,60,89,84,49
18,20,3732,41229,5488,60,0,0,66
18,20,3732,41229,5488,60,66,0,128
18,20,3732,41229,5488,60,128,66,66
18,20,3732,41229,5488,60,66,128,110
145,28,360,461,555,60,0,0,2
145,28,360,461,555,60,2,0,23
1144,243,3422,412,512,60,0,0,37
1144,243,3422,412,512,60,37,0,20
1144,243,3422,412,512,60,20,37,20
1144,243,3422,412,512,60,20,20,20
1144,243,3422,412,512,60,20,20,65
1144,243,3422,412,512,60,65,20,20
1144,243,3422,412,512,60,20,65,30
111,20,3457,41230,5489,60,0,0,16
111,20,3457,41230,5489,60,16,0,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,16
111,20,3457,41230,5489,60,16,16,11
111,20,3457,41230,5489,60,11,16,13
111,20,3457,41230,5489,60,13,11,144
111,20,3457,41230,5489,60,144,13,37
111,20,3457,41230,5489,60,37,144,48
111,20,3457,41230,5489,60,48,37,16
111,20,3457,41230,5489,60,16,48,61
111,20,3457,41230,5489,60,61,16,47
111,20,3457,41230,5489,60,47,61,62
111,20,3457,41230,5489,60,62,47,61
111,20,3457,41230,5489,60,61,62,20
111,20,3457,41230,5489,60,20,61,16
111,20,3457,41230,5489,60,16,20,16
111,20,3457,41230,5489,60,16,16,5
111,20,3457,41230,5489,60,5,16,5
111,20,3457,41230,5489,60,5,5,5
111,20,3457,41230,5489,60,5,5,5
111,20,3457,41230,5489,60,5,5,62
111,20,3457,41230,5489,60,62,5,61
111,20,3457,41230,5489,60,61,62,5
111,20,3457,41230,5489,60,5,61,61
111,20,3457,41230,5489,60,61,5,61
111,20,3457,41230,5489,60,61,61,61
111,20,3457,41230,5489,60,61,61,62
111,20,3457,41230,5489,60,62,61,60
111,20,3457,41230,5489,60,60,62,62
111,20,3457,41230,5489,60,62,60,16
111,20,3457,41230,5489,60,16,62,61
111,20,3457,41230,5489,60,61,16,16
111,20,3457,41230,5489,60,16,61,48
111,20,3457,41230,5489,60,48,16,37
111,20,3457,41230,5489,60,37,48,37
111,20,3457,41230,5489,60,37,37,65
111,20,3457,41230,5489,60,65,37,37
111,20,3457,41230,5489,60,37,65,48
111,20,3457,41230,5489,60,48,37,102
111,20,3457,41230,5489,60,102,48,47
111,20,3457,41230,5489,60,47,102,61
111,20,3457,41230,5489,60,61,47,52
111,20,3457,41230,5489,60,52,61,52
111,20,3457,41230,5489,60,52,52,27
111,20,3457,41230,5489,60,27,52,27
111,20,3457,41230,5489,60,27,27,27
111,20,3457,41230,5489,60,27,27,25
111,20,3457,41230,5489,60,25,27,13
111,20,3457,41230,5489,60,13,25,84
111,20,3457,41230,5489,60,84,13,84
111,20,3457,41230,5489,60,84,84,13
113,20,3672,41231,5205,60,0,0,92
113,20,3672,41231,5205,60,92,0,132
113,20,3672,41231,5205,60,132,92,132
195,271,3733,41232,512,60,0,0,41
195,271,3733,41232,512,60,41,0,41
195,271,3733,41232,512,60,41,41,102
195,271,3733,41232,512,60,102,41,47
195,271,3733,41232,512,60,47,102,102
195,271,3733,41232,512,60,102,47,47
195,271,3733,41232,512,60,47,102,102
195,271,3733,41232,512,60,102,47,47
195,271,3733,41232,512,60,47,102,47
195,271,3733,41232,512,60,47,47,102
195,271,3733,41232,512,60,102,47,47
195,271,3733,41232,512,60,47,102,37
195,271,3733,41232,512,60,37,47,26
195,271,3733,41232,512,60,26,37,26
195,271,3733,41232,512,60,26,26,41
113,20,3677,41233,537,60,0,0,92
113,20,3677,41233,537,60,92,0,132
113,20,3677,41233,537,60,132,92,75
113,20,3677,41233,537,60,75,132,132
113,20,3677,41233,537,60,132,75,71
12,20,3734,41234,5490,60,0,0,16
12,20,3734,41234,5490,60,16,0,66
146,20,3735,41235,581,60,0,0,16
146,20,3735,41235,581,60,16,0,16
146,20,3735,41235,581,60,16,16,47
1132,20,3221,41236,5178,60,0,0,3
1132,20,3221,41236,5178,60,3,0,3
1132,20,3221,41236,5178,60,3,3,3
1132,20,3221,41236,5178,60,3,3,45
1132,20,3221,41236,5178,60,45,3,45
1132,20,3221,41236,5178,60,45,45,3
1132,20,3221,41236,5178,60,3,45,3
10,20,3135,41237,5110,60,0,0,17
1177,20,3736,41238,5148,60,0,0,47
1177,20,3736,41238,5148,60,47,0,102
1177,20,3736,41238,5148,60,102,47,20
1177,20,3736,41238,5148,60,20,102,133
1302,20,3737,41239,5491,60,0,0,21
1302,20,3737,41239,5491,60,21,0,21
113,214,3105,412,512,60,0,0,17
137,20,3274,41240,5225,60,0,0,27
137,20,3274,41240,5225,60,27,0,28
113,20,3327,41241,5196,60,0,0,71
1119,20,3197,41242,5370,60,0,0,78
1119,20,3197,41242,5370,60,78,0,78
1119,20,3197,41242,5370,60,78,78,58
1119,20,3197,41242,5370,60,58,78,58
1119,20,3197,41242,5370,60,58,58,57
1119,20,3197,41242,5370,60,57,58,58
1119,20,3197,41242,5370,60,58,57,149
1119,20,3197,41242,5370,60,149,58,57
1119,20,3197,41242,5370,60,57,149,80
1119,20,3197,41242,5370,60,80,57,83
1119,20,3197,41242,5370,60,83,80,138
1119,20,3197,41242,5370,60,138,83,58
1119,20,3197,41242,5370,60,58,138,152
1119,20,3197,41242,5370,60,152,58,171
1119,20,3197,41242,5370,60,171,152,106
1119,20,3197,41242,5370,60,106,171,58
1119,20,3197,41242,5370,60,58,106,164
1119,20,3197,41242,5370,60,164,58,160
1119,20,3197,41242,5370,60,160,164,141
1119,20,3197,41242,5370,60,141,160,106
1119,20,3197,41242,5370,60,106,141,54
1119,20,3197,41242,5370,60,54,106,153
1119,20,3197,41242,5370,60,153,54,55
1119,20,3197,41242,5370,60,55,153,54
1119,20,3197,41242,5370,60,54,55,154
1119,20,3197,41242,5370,60,154,54,153
1119,20,3197,41242,5370,60,153,154,54
1119,20,3197,41242,5370,60,54,153,71
1119,20,3197,41242,5370,60,71,54,155
1119,20,3197,41242,5370,60,155,71,52
1119,20,3197,41242,5370,60,52,155,132
1119,20,3197,41242,5370,60,132,52,71
1119,20,3197,41242,5370,60,71,132,137
1119,20,3197,41242,5370,60,137,71,81
1119,20,3197,41242,5370,60,81,137,78
1119,20,3197,41242,5370,60,78,81,58
1119,20,3197,41242,5370,60,58,78,51
1119,20,3197,41242,5370,60,51,58,58
1119,20,3197,41242,5370,60,58,51,78
1119,20,3197,41242,5370,60,78,58,52
1119,20,3197,41242,5370,60,52,78,55
1119,20,3197,41242,5370,60,55,52,54
1119,20,3197,41242,5370,60,54,55,52
1119,20,3197,41242,5370,60,52,54,55
1119,20,3197,41242,5370,60,55,52,54
1119,20,3197,41242,5370,60,54,55,54
1119,20,3197,41242,5370,60,54,54,55
1119,20,3197,41242,5370,60,55,54,54
1119,20,3197,41242,5370,60,54,55,153
1119,20,3197,41242,5370,60,153,54,54
1119,20,3197,41242,5370,60,54,153,58
1119,20,3197,41242,5370,60,58,54,57
1119,20,3197,41242,5370,60,57,58,135
1119,20,3197,41242,5370,60,135,57,135
1119,20,3197,41242,5370,60,135,135,58
1119,20,3197,41242,5370,60,58,135,57
1119,20,3197,41242,5370,60,57,58,58
1119,20,3197,41242,5370,60,58,57,135
1119,20,3197,41242,5370,60,135,58,57
1119,20,3197,41242,5370,60,57,135,58
1119,20,3197,41242,5370,60,58,57,143
1303,20,3738,41243,5492,60,0,0,21
1303,20,3738,41243,5492,60,21,0,20
1271,20,3739,41244,5493,60,0,0,41
1244,20,3740,41245,5494,60,0,0,37
1244,20,3740,41245,5494,60,37,0,21
1244,20,3740,41245,5494,60,21,37,52
113,20,3438,41246,5238,60,0,0,41
113,20,3438,41246,5238,60,41,0,26
113,20,3438,41246,5238,60,26,41,32
113,20,3438,41246,5238,60,32,26,32
113,20,3438,41246,5238,60,32,32,51
113,20,3438,41246,5238,60,51,32,98
113,20,3438,41246,5238,60,98,51,51
113,20,3438,41246,5238,60,51,98,97
113,20,3438,41246,5238,60,97,51,51
113,20,3438,41246,5238,60,51,97,71
113,20,3438,41246,5238,60,71,51,90
113,20,3438,41246,5238,60,90,71,78
1304,20,3741,41247,5108,60,0,0,2
1304,20,3741,41247,5108,60,2,0,1
1304,20,3741,41247,5108,60,1,2,1
1304,20,3741,41247,5108,60,1,1,27
1153,20,3742,41248,563,60,0,0,88
1153,20,3742,41248,563,60,88,0,26
1153,20,3742,41248,563,60,26,88,2
1153,20,3742,41248,563,60,2,26,1
1153,20,3742,41248,563,60,1,2,2
1153,20,3742,41248,563,60,2,1,18
1153,20,3742,41248,563,60,18,2,3
1153,20,3742,41248,563,60,3,18,2
1153,20,3742,41248,563,60,2,3,1
1153,20,3742,41248,563,60,1,2,2
1103,20,3743,41249,5439,60,0,0,15
1103,20,3743,41249,5439,60,15,0,3
1103,20,3743,41249,5439,60,3,15,15
1103,20,3743,41249,5439,60,15,3,1
1103,20,3743,41249,5439,60,1,15,15
1103,20,3743,41249,5439,60,15,1,1
1103,20,3743,41249,5439,60,1,15,15
1103,20,3743,41249,5439,60,15,1,47
1103,20,3743,41249,5439,60,47,15,102
1103,20,3743,41249,5439,60,102,47,15
1103,20,3743,41249,5439,60,15,102,7
1103,20,3743,41249,5439,60,7,15,4
1103,20,3743,41249,5439,60,4,7,1
1103,20,3743,41249,5439,60,1,4,15
1103,20,3743,41249,5439,60,15,1,4
1103,20,3743,41249,5439,60,4,15,7
1103,20,3743,41249,5439,60,7,4,41
1103,20,3743,41249,5439,60,41,7,15
1103,20,3743,41249,5439,60,15,41,7
1103,20,3743,41249,5439,60,7,15,15
1103,20,3743,41249,5439,60,15,7,3
1103,20,3743,41249,5439,60,3,15,26
1103,20,3743,41249,5439,60,26,3,15
1103,20,3743,41249,5439,60,15,26,26
1103,20,3743,41249,5439,60,26,15,59
1103,20,3743,41249,5439,60,59,26,3
1103,20,3743,41249,5439,60,3,59,26
1103,20,3743,41249,5439,60,26,3,2
1103,20,3743,41249,5439,60,2,26,26
1103,20,3743,41249,5439,60,26,2,26
1103,20,3743,41249,5439,60,26,26,47
1103,20,3743,41249,5439,60,47,26,102
1103,20,3743,41249,5439,60,102,47,35
1103,20,3743,41249,5439,60,35,102,134
1103,20,3743,41249,5439,60,134,35,59
1103,20,3743,41249,5439,60,59,134,6
1103,20,3743,41249,5439,60,6,59,3
1103,20,3743,41249,5439,60,3,6,7
1103,20,3743,41249,5439,60,7,3,4
1103,20,3743,41249,5439,60,4,7,4
1103,20,3743,41249,5439,60,4,4,7
1103,20,3743,41249,5439,60,7,4,47
1103,20,3743,41249,5439,60,47,7,7
1103,20,3743,41249,5439,60,7,47,4
1103,20,3743,41249,5439,60,4,7,4
1103,20,3743,41249,5439,60,4,4,7
1103,20,3743,41249,5439,60,7,4,31
1103,20,3743,41249,5439,60,31,7,15
1103,20,3743,41249,5439,60,15,31,3
1103,20,3743,41249,5439,60,3,15,26
1103,20,3743,41249,5439,60,26,3,3
1103,20,3743,41249,5439,60,3,26,3
1103,20,3743,41249,5439,60,3,3,3
1103,20,3743,41249,5439,60,3,3,6
1103,20,3743,41249,5439,60,6,3,64
1103,20,3743,41249,5439,60,64,6,35
1103,20,3743,41249,5439,60,35,64,3
1103,20,3743,41249,5439,60,3,35,3
1103,20,3743,41249,5439,60,3,3,3
1103,20,3743,41249,5439,60,3,3,3
1103,20,3743,41249,5439,60,3,3,124
1103,20,3743,41249,5439,60,124,3,13
1103,20,3743,41249,5439,60,13,124,28
1103,20,3743,41249,5439,60,28,13,27
1103,20,3743,41249,5439,60,27,28,36
1103,20,3743,41249,5439,60,36,27,27
1103,20,3743,41249,5439,60,27,36,26
1128,20,3216,41250,5174,60,0,0,2
1128,20,3216,41250,5174,60,2,0,71
1128,20,3216,41250,5174,60,71,2,90
1128,20,3216,41250,5174,60,90,71,1
1128,20,3216,41250,5174,60,1,90,2
1128,20,3216,41250,5174,60,2,1,2
1128,20,3216,41250,5174,60,2,2,1
1128,20,3216,41250,5174,60,1,2,1
1128,20,3216,41250,5174,60,1,1,71
1128,20,3216,41250,5174,60,71,1,91
1230,20,3452,41251,5345,60,0,0,3
1237,20,3744,41252,5495,60,0,0,3
143,20,3194,41253,5158,60,0,0,27
143,20,3194,41253,5158,60,27,0,31
113,20,3403,41254,537,60,0,0,51
113,20,3403,41254,537,60,51,0,54
113,20,3403,41254,537,60,54,51,71
143,20,3495,41255,5369,60,0,0,2
143,20,3495,41255,5369,60,2,0,108
143,20,3495,41255,5369,60,108,2,17
143,20,3495,41255,5369,60,17,108,17
143,20,3495,41255,5369,60,17,17,108
111,20,311,41256,511,60,0,0,16
111,20,311,41256,511,60,16,0,113
111,20,311,41256,511,60,113,16,18
111,20,311,41256,511,60,18,113,27
111,20,311,41256,511,60,27,18,27
111,20,311,41256,511,60,27,27,28
111,20,311,41256,511,60,28,27,29
111,20,311,41256,511,60,29,28,27
111,20,311,41256,511,60,27,29,28
111,20,311,41256,511,60,28,27,27
111,20,311,41256,511,60,27,28,29
111,20,311,41256,511,60,29,27,18
111,20,311,41256,511,60,18,29,92
111,20,311,41256,511,60,92,18,18
111,20,311,41256,511,60,18,92,18
111,20,311,41256,511,60,18,18,19
111,20,311,41256,511,60,19,18,125
111,20,311,41256,511,60,125,19,18
111,20,311,41256,511,60,18,125,125
111,20,311,41256,511,60,125,18,103
111,20,311,41256,511,60,103,125,18
111,20,311,41256,511,60,18,103,103
111,20,311,41256,511,60,103,18,18
111,20,311,41256,511,60,18,103,27
111,20,311,41256,511,60,27,18,28
111,20,311,41256,511,60,28,27,29
111,20,311,41256,511,60,29,28,27
111,20,311,41256,511,60,27,29,27
111,20,311,41256,511,60,27,27,37
111,20,311,41256,511,60,37,27,27
111,20,311,41256,511,60,27,37,18
111,20,311,41256,511,60,18,27,125
111,20,311,41256,511,60,125,18,18
111,20,311,41256,511,60,18,125,27
111,20,311,41256,511,60,27,18,29
111,20,311,41256,511,60,29,27,31
111,20,311,41256,511,60,31,29,2
111,20,311,41256,511,60,2,31,38
111,20,311,41256,511,60,38,2,37
111,20,311,41256,511,60,37,38,37
111,20,311,41256,511,60,37,37,48
111,20,311,41256,511,60,48,37,37
111,20,311,41256,511,60,37,48,48
111,20,311,41256,511,60,48,37,37
111,20,311,41256,511,60,37,48,38
111,20,311,41256,511,60,38,37,48
111,20,311,41256,511,60,48,38,38
111,20,311,41256,511,60,38,48,37
111,20,311,41256,511,60,37,38,38
111,20,311,41256,511,60,38,37,5
111,20,311,41256,511,60,5,38,18
111,20,311,41256,511,60,18,5,18
111,20,311,41256,511,60,18,18,19
111,20,311,41256,511,60,19,18,28
111,20,311,41256,511,60,28,19,27
111,20,311,41256,511,60,27,28,29
111,20,311,41256,511,60,29,27,16
111,20,311,41256,511,60,16,29,8
111,20,311,41256,511,60,8,16,8
111,20,311,41256,511,60,8,8,9
111,20,311,41256,511,60,9,8,107
111,20,311,41256,511,60,107,9,37
111,20,311,41256,511,60,37,107,48
111,20,311,41256,511,60,48,37,48
111,20,311,41256,511,60,48,48,37
111,20,311,41256,511,60,37,48,37
111,20,311,41256,511,60,37,37,48
111,20,311,41256,511,60,48,37,3
111,20,311,41256,511,60,3,48,6
111,20,311,41256,511,60,6,3,38
111,20,311,41256,511,60,38,6,37
1225,20,3442,41257,5340,60,0,0,16
123,27,3745,412,512,60,0,0,79
123,27,3745,412,512,60,79,0,58
123,20,3162,41258,524,60,0,0,24
123,20,3162,41258,524,60,24,0,21
113,20,3746,41259,5496,60,0,0,21
113,20,3746,41259,5496,60,21,0,71
113,20,3746,41259,5496,60,71,21,90
113,20,3746,41259,5496,60,90,71,71
113,20,3746,41259,5496,60,71,90,74
113,20,3746,41259,5496,60,74,71,71
113,20,3746,41259,5496,60,71,74,90
113,20,3746,41259,5496,60,90,71,71
145,28,360,461,555,60,0,0,113
145,28,360,461,555,60,113,0,118
145,28,360,461,555,60,118,113,113
145,28,360,461,555,60,113,118,118
145,28,360,461,555,60,118,113,129
145,28,360,461,555,60,129,118,128
145,28,360,461,555,60,128,129,89
145,28,360,461,555,60,89,128,113
145,28,360,461,555,60,113,89,58
145,28,360,461,555,60,58,113,80
145,28,360,461,555,60,80,58,58
145,28,360,461,555,60,58,80,57
111,20,3747,41260,5489,60,0,0,5
111,20,3747,41260,5489,60,5,0,34
111,20,3747,41260,5489,60,34,5,52
111,20,3747,41260,5489,60,52,34,25
111,20,3747,41260,5489,60,25,52,25
111,20,3747,41260,5489,60,25,25,18
111,20,3747,41260,5489,60,18,25,18
1145,20,3748,41261,5291,60,0,0,41
1145,20,3748,41261,5291,60,41,0,41
1145,20,3748,41261,5291,60,41,41,41
1145,20,3748,41261,5291,60,41,41,26
1145,20,3748,41261,5291,60,26,41,41
1145,20,3748,41261,5291,60,41,26,32
1145,20,3748,41261,5291,60,32,41,59
1145,20,3748,41261,5291,60,59,32,41
1145,20,3748,41261,5291,60,41,59,41
1145,20,3748,41261,5291,60,41,41,26
1145,20,3748,41261,5291,60,26,41,153
1145,20,3748,41261,5291,60,153,26,54
1145,20,3748,41261,5291,60,54,153,153
1145,20,3748,41261,5291,60,153,54,54
1145,20,3748,41261,5291,60,54,153,153
1145,20,3748,41261,5291,60,153,54,153
1145,20,3748,41261,5291,60,153,153,30
123,20,3101,41262,585,60,0,0,36
123,20,3101,41262,585,60,36,0,36
123,20,3101,41262,585,60,36,36,36
123,20,3101,41262,585,60,36,36,130
123,20,3101,41262,585,60,130,36,36
123,20,3101,41262,585,60,36,130,30
123,20,3101,41262,585,60,30,36,2
123,20,3101,41262,585,60,2,30,2
123,20,3101,41262,585,60,2,2,1
123,20,3101,41262,585,60,1,2,30
1298,20,3714,41263,5359,60,0,0,21
113,214,3105,412,512,60,0,0,2
1153,20,3498,41264,549,60,0,0,1
1153,20,3498,41264,549,60,1,0,2
1153,20,3498,41264,549,60,2,1,25
1153,20,3498,41264,549,60,25,2,21
1153,20,3498,41264,549,60,21,25,25
1305,20,3749,41265,5170,60,0,0,2
1305,20,3749,41265,5170,60,2,0,1
1305,20,3749,41265,5170,60,1,2,2
1305,20,3749,41265,5170,60,2,1,2
1305,20,3749,41265,5170,60,2,2,2
1305,20,3749,41265,5170,60,2,2,1
1305,20,3749,41265,5170,60,1,2,1
1305,20,3749,41265,5170,60,1,1,2
1305,20,3749,41265,5170,60,2,1,1
1305,20,3749,41265,5170,60,1,2,2
1305,20,3749,41265,5170,60,2,1,17
1305,20,3749,41265,5170,60,17,2,17
1305,20,3749,41265,5170,60,17,17,23
1305,20,3749,41265,5170,60,23,17,1
1305,20,3749,41265,5170,60,1,23,2
1305,20,3749,41265,5170,60,2,1,1
1305,20,3749,41265,5170,60,1,2,2
1305,20,3749,41265,5170,60,2,1,2
